time_utc,sensor_index,name,dist_mi,bearing,pm25_a,pm25_b,pm25_avg
2025-10-06 17:00:00,185095,Oliver (NLCEP),9.2,148,3.9,1.4,2.65
2025-10-06 00:00:00,185095,Oliver (NLCEP),9.2,148,5.4,3.2,4.3
2025-10-06 15:00:00,185095,Oliver (NLCEP),9.2,148,5.0,2.6,3.8
2025-10-06 11:00:00,185095,Oliver (NLCEP),9.2,148,6.0,3.5,4.75
2025-10-06 20:00:00,185095,Oliver (NLCEP),9.2,148,5.6,2.4,4.0
2025-10-06 03:00:00,185095,Oliver (NLCEP),9.2,148,5.3,3.2,4.25
2025-10-06 14:00:00,185095,Oliver (NLCEP),9.2,148,5.4,3.1,4.25
2025-10-12 03:00:00,185095,Oliver (NLCEP),9.2,148,1.4,0.6,1.0
2025-10-12 00:00:00,185095,Oliver (NLCEP),9.2,148,1.3,0.5,0.9
2025-10-12 16:00:00,185095,Oliver (NLCEP),9.2,148,2.0,0.7,1.35
2025-10-01 15:00:00,185095,Oliver (NLCEP),9.2,148,9.4,6.0,7.7
2025-10-01 10:00:00,185095,Oliver (NLCEP),9.2,148,12.8,8.8,10.8
2025-10-01 14:00:00,185095,Oliver (NLCEP),9.2,148,9.6,6.2,7.9
2025-10-02 14:00:00,185095,Oliver (NLCEP),9.2,148,3.7,1.9,2.8
2025-10-02 19:00:00,185095,Oliver (NLCEP),9.2,148,5.9,3.7,4.8
2025-10-02 09:00:00,185095,Oliver (NLCEP),9.2,148,3.1,1.8,2.45
2025-10-02 10:00:00,185095,Oliver (NLCEP),9.2,148,2.9,1.4,2.15
2025-10-02 05:00:00,185095,Oliver (NLCEP),9.2,148,1.5,0.6,1.05
2025-10-02 23:00:00,185095,Oliver (NLCEP),9.2,148,11.7,7.6,9.65
2025-10-03 03:00:00,185095,Oliver (NLCEP),9.2,148,9.8,6.2,8.0
2025-10-03 14:00:00,185095,Oliver (NLCEP),9.2,148,14.9,9.6,12.25
2025-10-03 21:00:00,185095,Oliver (NLCEP),9.2,148,14.7,9.6,12.15
2025-10-04 15:00:00,185095,Oliver (NLCEP),9.2,148,16.8,10.4,13.6
2025-10-04 00:00:00,185095,Oliver (NLCEP),9.2,148,19.8,12.6,16.2
2025-10-04 19:00:00,185095,Oliver (NLCEP),9.2,148,11.9,7.6,9.75
2025-10-04 05:00:00,185095,Oliver (NLCEP),9.2,148,11.7,7.5,9.6
2025-10-04 20:00:00,185095,Oliver (NLCEP),9.2,148,11.6,7.2,9.4
2025-10-04 21:00:00,185095,Oliver (NLCEP),9.2,148,11.1,6.9,9.0
2025-10-05 02:00:00,185095,Oliver (NLCEP),9.2,148,19.3,12.7,16.0
2025-10-05 05:00:00,185095,Oliver (NLCEP),9.2,148,12.9,8.1,10.5
2025-10-05 17:00:00,185095,Oliver (NLCEP),9.2,148,5.1,2.3,3.7
2025-10-05 19:00:00,185095,Oliver (NLCEP),9.2,148,5.7,2.6,4.15
2025-10-05 00:00:00,185095,Oliver (NLCEP),9.2,148,22.2,14.1,18.15
2025-10-05 23:00:00,185095,Oliver (NLCEP),9.2,148,4.6,2.3,3.45
2025-10-05 11:00:00,185095,Oliver (NLCEP),9.2,148,13.3,8.8,11.05
2025-10-07 08:00:00,185095,Oliver (NLCEP),9.2,148,2.8,1.2,2.0
2025-10-07 03:00:00,185095,Oliver (NLCEP),9.2,148,4.2,2.4,3.3
2025-10-07 11:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-07 09:00:00,185095,Oliver (NLCEP),9.2,148,0.5,0.1,0.3
2025-10-07 15:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-09 14:00:00,185095,Oliver (NLCEP),9.2,148,2.0,0.8,1.4
2025-10-09 06:00:00,185095,Oliver (NLCEP),9.2,148,8.4,4.9,6.65
2025-10-09 10:00:00,185095,Oliver (NLCEP),9.2,148,2.8,1.3,2.05
2025-10-09 11:00:00,185095,Oliver (NLCEP),9.2,148,2.8,1.5,2.15
2025-10-09 03:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-08 19:00:00,185095,Oliver (NLCEP),9.2,148,0.3,0.0,0.15
2025-10-08 07:00:00,185095,Oliver (NLCEP),9.2,148,6.7,4.1,5.4
2025-10-08 04:00:00,185095,Oliver (NLCEP),9.2,148,13.9,9.3,11.6
2025-10-08 08:00:00,185095,Oliver (NLCEP),9.2,148,9.3,6.2,7.75
2025-10-08 14:00:00,185095,Oliver (NLCEP),9.2,148,0.7,0.2,0.45
2025-10-08 01:00:00,185095,Oliver (NLCEP),9.2,148,0.9,0.2,0.55
2025-10-08 06:00:00,185095,Oliver (NLCEP),9.2,148,8.3,5.5,6.9
2025-10-08 03:00:00,185095,Oliver (NLCEP),9.2,148,14.1,9.7,11.9
2025-10-08 22:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-08 23:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-08 05:00:00,185095,Oliver (NLCEP),9.2,148,9.3,6.3,7.8
2025-10-08 13:00:00,185095,Oliver (NLCEP),9.2,148,0.9,0.2,0.55
2025-10-11 20:00:00,185095,Oliver (NLCEP),9.2,148,1.5,0.6,1.05
2025-10-11 19:00:00,185095,Oliver (NLCEP),9.2,148,0.9,0.3,0.6
2025-10-11 23:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.1,0.15
2025-10-11 05:00:00,185095,Oliver (NLCEP),9.2,148,13.5,8.6,11.05
2025-10-14 22:00:00,185095,Oliver (NLCEP),9.2,148,3.2,1.5,2.35
2025-10-14 15:00:00,185095,Oliver (NLCEP),9.2,148,23.1,14.1,18.6
2025-10-14 01:00:00,185095,Oliver (NLCEP),9.2,148,12.2,7.8,10.0
2025-10-14 06:00:00,185095,Oliver (NLCEP),9.2,148,25.7,16.2,20.95
2025-10-14 07:00:00,185095,Oliver (NLCEP),9.2,148,33.4,23.0,28.2
2025-10-14 10:00:00,185095,Oliver (NLCEP),9.2,148,37.6,26.2,31.9
2025-10-14 11:00:00,185095,Oliver (NLCEP),9.2,148,27.8,17.5,22.65
2025-10-14 19:00:00,185095,Oliver (NLCEP),9.2,148,20.1,12.0,16.05
2025-10-14 17:00:00,185095,Oliver (NLCEP),9.2,148,11.8,6.9,9.35
2025-10-13 20:00:00,185095,Oliver (NLCEP),9.2,148,9.8,6.0,7.9
2025-10-13 05:00:00,185095,Oliver (NLCEP),9.2,148,7.0,4.5,5.75
2025-10-13 06:00:00,185095,Oliver (NLCEP),9.2,148,9.7,6.2,7.95
2025-10-13 09:00:00,185095,Oliver (NLCEP),9.2,148,13.8,8.8,11.3
2025-10-13 00:00:00,185095,Oliver (NLCEP),9.2,148,4.4,2.5,3.45
2025-10-10 02:00:00,185095,Oliver (NLCEP),9.2,148,2.1,0.9,1.5
2025-10-10 03:00:00,185095,Oliver (NLCEP),9.2,148,3.5,1.9,2.7
2025-10-10 20:00:00,185095,Oliver (NLCEP),9.2,148,3.5,2.0,2.75
2025-10-10 10:00:00,185095,Oliver (NLCEP),9.2,148,5.9,3.7,4.8
2025-10-10 22:00:00,185095,Oliver (NLCEP),9.2,148,3.9,2.1,3.0
2025-10-10 12:00:00,185095,Oliver (NLCEP),9.2,148,8.5,5.4,6.95
2025-10-06 01:00:00,185095,Oliver (NLCEP),9.2,148,5.7,3.3,4.5
2025-10-06 13:00:00,185095,Oliver (NLCEP),9.2,148,6.2,3.6,4.9
2025-10-06 18:00:00,185095,Oliver (NLCEP),9.2,148,4.6,1.9,3.25
2025-10-12 18:00:00,185095,Oliver (NLCEP),9.2,148,3.3,1.8,2.55
2025-10-12 02:00:00,185095,Oliver (NLCEP),9.2,148,0.6,0.1,0.35
2025-10-12 09:00:00,185095,Oliver (NLCEP),9.2,148,5.8,3.6,4.7
2025-10-12 15:00:00,185095,Oliver (NLCEP),9.2,148,3.7,1.9,2.8
2025-10-12 12:00:00,185095,Oliver (NLCEP),9.2,148,7.7,5.0,6.35
2025-10-12 11:00:00,185095,Oliver (NLCEP),9.2,148,6.3,3.9,5.1
2025-10-12 10:00:00,185095,Oliver (NLCEP),9.2,148,5.1,3.0,4.05
2025-10-12 23:00:00,185095,Oliver (NLCEP),9.2,148,3.1,1.5,2.3
2025-10-12 17:00:00,185095,Oliver (NLCEP),9.2,148,1.6,0.6,1.1
2025-10-12 07:00:00,185095,Oliver (NLCEP),9.2,148,13.0,8.6,10.8
2025-10-12 08:00:00,185095,Oliver (NLCEP),9.2,148,18.5,12.4,15.45
2025-10-01 08:00:00,185095,Oliver (NLCEP),9.2,148,12.9,8.7,10.8
2025-10-01 01:00:00,185095,Oliver (NLCEP),9.2,148,19.2,12.6,15.9
2025-10-01 06:00:00,185095,Oliver (NLCEP),9.2,148,16.9,11.7,14.3
2025-10-01 20:00:00,185095,Oliver (NLCEP),9.2,148,6.9,4.2,5.55
2025-10-01 11:00:00,185095,Oliver (NLCEP),9.2,148,9.7,6.6,8.15
2025-10-01 17:00:00,185095,Oliver (NLCEP),9.2,148,6.3,3.9,5.1
2025-10-01 19:00:00,185095,Oliver (NLCEP),9.2,148,6.9,4.4,5.65
2025-10-02 03:00:00,185095,Oliver (NLCEP),9.2,148,5.8,3.6,4.7
2025-10-02 18:00:00,185095,Oliver (NLCEP),9.2,148,6.3,3.7,5.0
2025-10-02 06:00:00,185095,Oliver (NLCEP),9.2,148,1.8,0.8,1.3
2025-10-02 01:00:00,185095,Oliver (NLCEP),9.2,148,8.8,5.7,7.25
2025-10-02 12:00:00,185095,Oliver (NLCEP),9.2,148,3.1,1.5,2.3
2025-10-02 13:00:00,185095,Oliver (NLCEP),9.2,148,5.8,3.4,4.6
2025-10-03 10:00:00,185095,Oliver (NLCEP),9.2,148,12.0,7.7,9.85
2025-10-03 23:00:00,185095,Oliver (NLCEP),9.2,148,14.9,9.1,12.0
2025-10-03 07:00:00,185095,Oliver (NLCEP),9.2,148,9.5,6.2,7.85
2025-10-03 19:00:00,185095,Oliver (NLCEP),9.2,148,11.4,7.1,9.25
2025-10-03 06:00:00,185095,Oliver (NLCEP),9.2,148,8.8,5.7,7.25
2025-10-03 09:00:00,185095,Oliver (NLCEP),9.2,148,10.7,7.2,8.95
2025-10-03 16:00:00,185095,Oliver (NLCEP),9.2,148,11.1,7.0,9.05
2025-10-04 23:00:00,185095,Oliver (NLCEP),9.2,148,15.6,9.5,12.55
2025-10-04 18:00:00,185095,Oliver (NLCEP),9.2,148,13.7,9.0,11.35
2025-10-04 09:00:00,185095,Oliver (NLCEP),9.2,148,17.6,11.4,14.5
2025-10-04 17:00:00,185095,Oliver (NLCEP),9.2,148,13.8,8.4,11.1
2025-10-04 16:00:00,185095,Oliver (NLCEP),9.2,148,15.8,9.6,12.7
2025-10-04 22:00:00,185095,Oliver (NLCEP),9.2,148,11.9,7.1,9.5
2025-10-04 14:00:00,185095,Oliver (NLCEP),9.2,148,20.8,13.7,17.25
2025-10-04 01:00:00,185095,Oliver (NLCEP),9.2,148,17.6,10.8,14.2
2025-10-05 01:00:00,185095,Oliver (NLCEP),9.2,148,21.4,14.1,17.75
2025-10-05 03:00:00,185095,Oliver (NLCEP),9.2,148,17.8,11.4,14.6
2025-10-05 07:00:00,185095,Oliver (NLCEP),9.2,148,13.3,8.6,10.95
2025-10-05 15:00:00,185095,Oliver (NLCEP),9.2,148,9.4,5.4,7.4
2025-10-05 06:00:00,185095,Oliver (NLCEP),9.2,148,13.0,8.4,10.7
2025-10-05 18:00:00,185095,Oliver (NLCEP),9.2,148,5.5,2.4,3.95
2025-10-05 10:00:00,185095,Oliver (NLCEP),9.2,148,13.0,8.3,10.65
2025-10-05 04:00:00,185095,Oliver (NLCEP),9.2,148,14.4,9.4,11.9
2025-10-07 16:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-07 01:00:00,185095,Oliver (NLCEP),9.2,148,7.5,4.4,5.95
2025-10-07 17:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-07 00:00:00,185095,Oliver (NLCEP),9.2,148,7.6,4.5,6.05
2025-10-07 05:00:00,185095,Oliver (NLCEP),9.2,148,9.9,6.0,7.95
2025-10-07 06:00:00,185095,Oliver (NLCEP),9.2,148,9.2,5.5,7.35
2025-10-07 19:00:00,185095,Oliver (NLCEP),9.2,148,0.4,0.0,0.2
2025-10-07 02:00:00,185095,Oliver (NLCEP),9.2,148,5.8,3.2,4.5
2025-10-07 04:00:00,185095,Oliver (NLCEP),9.2,148,9.0,5.1,7.05
2025-10-07 21:00:00,185095,Oliver (NLCEP),9.2,148,0.3,0.0,0.15
2025-10-09 05:00:00,185095,Oliver (NLCEP),9.2,148,2.4,1.4,1.9
2025-10-09 01:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-09 18:00:00,185095,Oliver (NLCEP),9.2,148,2.3,1.1,1.7
2025-10-09 19:00:00,185095,Oliver (NLCEP),9.2,148,1.5,0.5,1.0
2025-10-08 20:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-08 11:00:00,185095,Oliver (NLCEP),9.2,148,1.1,0.4,0.75
2025-10-08 09:00:00,185095,Oliver (NLCEP),9.2,148,9.8,6.7,8.25
2025-10-08 17:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-08 10:00:00,185095,Oliver (NLCEP),9.2,148,4.8,2.7,3.75
2025-10-11 06:00:00,185095,Oliver (NLCEP),9.2,148,2.5,1.2,1.85
2025-10-11 00:00:00,185095,Oliver (NLCEP),9.2,148,7.0,4.2,5.6
2025-10-11 01:00:00,185095,Oliver (NLCEP),9.2,148,7.7,4.7,6.2
2025-10-11 22:00:00,185095,Oliver (NLCEP),9.2,148,0.0,0.0,0.0
2025-10-14 16:00:00,185095,Oliver (NLCEP),9.2,148,19.0,11.2,15.1
2025-10-14 20:00:00,185095,Oliver (NLCEP),9.2,148,10.9,6.5,8.7
2025-10-14 13:00:00,185095,Oliver (NLCEP),9.2,148,23.3,14.5,18.9
2025-10-14 05:00:00,185095,Oliver (NLCEP),9.2,148,30.6,19.6,25.1
2025-10-14 23:00:00,185095,Oliver (NLCEP),9.2,148,2.5,1.1,1.8
2025-10-13 10:00:00,185095,Oliver (NLCEP),9.2,148,17.0,10.8,13.9
2025-10-13 13:00:00,185095,Oliver (NLCEP),9.2,148,17.4,11.2,14.3
2025-10-13 17:00:00,185095,Oliver (NLCEP),9.2,148,7.3,4.4,5.85
2025-10-13 02:00:00,185095,Oliver (NLCEP),9.2,148,3.6,2.0,2.8
2025-10-13 16:00:00,185095,Oliver (NLCEP),9.2,148,9.7,5.8,7.75
2025-10-13 18:00:00,185095,Oliver (NLCEP),9.2,148,6.3,3.6,4.95
2025-10-13 04:00:00,185095,Oliver (NLCEP),9.2,148,6.2,3.9,5.05
2025-10-10 19:00:00,185095,Oliver (NLCEP),9.2,148,3.5,1.8,2.65
2025-10-10 17:00:00,185095,Oliver (NLCEP),9.2,148,2.8,1.4,2.1
2025-10-06 02:00:00,185095,Oliver (NLCEP),9.2,148,5.3,3.1,4.2
2025-10-12 19:00:00,185095,Oliver (NLCEP),9.2,148,3.6,2.1,2.85
2025-10-12 01:00:00,185095,Oliver (NLCEP),9.2,148,1.0,0.3,0.65
2025-10-12 22:00:00,185095,Oliver (NLCEP),9.2,148,3.0,1.4,2.2
2025-10-12 05:00:00,185095,Oliver (NLCEP),9.2,148,5.4,3.2,4.3
2025-10-12 04:00:00,185095,Oliver (NLCEP),9.2,148,4.4,2.6,3.5
2025-10-01 21:00:00,185095,Oliver (NLCEP),9.2,148,6.6,4.0,5.3
2025-10-01 09:00:00,185095,Oliver (NLCEP),9.2,148,9.4,6.3,7.85
2025-10-01 22:00:00,185095,Oliver (NLCEP),9.2,148,6.6,4.3,5.45
2025-10-01 03:00:00,185095,Oliver (NLCEP),9.2,148,11.3,7.5,9.4
2025-10-01 07:00:00,185095,Oliver (NLCEP),9.2,148,11.7,8.1,9.9
2025-10-01 00:00:00,185095,Oliver (NLCEP),9.2,148,19.7,13.2,16.45
2025-10-01 13:00:00,185095,Oliver (NLCEP),9.2,148,8.7,5.7,7.2
2025-10-01 18:00:00,185095,Oliver (NLCEP),9.2,148,7.3,4.6,5.95
2025-10-01 02:00:00,185095,Oliver (NLCEP),9.2,148,14.6,9.5,12.05
2025-10-01 12:00:00,185095,Oliver (NLCEP),9.2,148,9.1,6.0,7.55
2025-10-02 11:00:00,185095,Oliver (NLCEP),9.2,148,2.4,1.2,1.8
2025-10-02 21:00:00,185095,Oliver (NLCEP),9.2,148,7.6,4.8,6.2
2025-10-02 16:00:00,185095,Oliver (NLCEP),9.2,148,4.3,2.0,3.15
2025-10-02 15:00:00,185095,Oliver (NLCEP),9.2,148,4.2,2.3,3.25
2025-10-02 04:00:00,185095,Oliver (NLCEP),9.2,148,1.9,0.9,1.4
2025-10-02 22:00:00,185095,Oliver (NLCEP),9.2,148,6.0,3.8,4.9
2025-10-02 08:00:00,185095,Oliver (NLCEP),9.2,148,2.4,1.2,1.8
2025-10-02 07:00:00,185095,Oliver (NLCEP),9.2,148,2.1,0.9,1.5
2025-10-03 18:00:00,185095,Oliver (NLCEP),9.2,148,10.5,6.6,8.55
2025-10-03 05:00:00,185095,Oliver (NLCEP),9.2,148,9.0,5.9,7.45
2025-10-03 02:00:00,185095,Oliver (NLCEP),9.2,148,13.0,8.7,10.85
2025-10-03 22:00:00,185095,Oliver (NLCEP),9.2,148,22.4,15.1,18.75
2025-10-03 04:00:00,185095,Oliver (NLCEP),9.2,148,9.7,6.3,8.0
2025-10-03 15:00:00,185095,Oliver (NLCEP),9.2,148,13.3,8.1,10.7
2025-10-03 20:00:00,185095,Oliver (NLCEP),9.2,148,12.9,8.3,10.6
2025-10-04 03:00:00,185095,Oliver (NLCEP),9.2,148,13.7,8.9,11.3
2025-10-04 08:00:00,185095,Oliver (NLCEP),9.2,148,14.6,9.6,12.1
2025-10-04 07:00:00,185095,Oliver (NLCEP),9.2,148,13.7,8.9,11.3
2025-10-04 04:00:00,185095,Oliver (NLCEP),9.2,148,11.8,7.7,9.75
2025-10-04 02:00:00,185095,Oliver (NLCEP),9.2,148,20.3,13.5,16.9
2025-10-04 12:00:00,185095,Oliver (NLCEP),9.2,148,18.6,11.8,15.2
2025-10-05 20:00:00,185095,Oliver (NLCEP),9.2,148,7.1,3.8,5.45
2025-10-05 08:00:00,185095,Oliver (NLCEP),9.2,148,13.4,8.6,11.0
2025-10-05 14:00:00,185095,Oliver (NLCEP),9.2,148,11.7,7.4,9.55
2025-10-05 16:00:00,185095,Oliver (NLCEP),9.2,148,5.9,3.1,4.5
2025-10-07 07:00:00,185095,Oliver (NLCEP),9.2,148,9.9,5.5,7.7
2025-10-07 23:00:00,185095,Oliver (NLCEP),9.2,148,1.9,1.0,1.45
2025-10-07 10:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-07 12:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-09 23:00:00,185095,Oliver (NLCEP),9.2,148,2.0,1.0,1.5
2025-10-09 08:00:00,185095,Oliver (NLCEP),9.2,148,1.2,0.4,0.8
2025-10-09 16:00:00,185095,Oliver (NLCEP),9.2,148,1.9,0.7,1.3
2025-10-09 22:00:00,185095,Oliver (NLCEP),9.2,148,1.6,0.8,1.2
2025-10-09 07:00:00,185095,Oliver (NLCEP),9.2,148,7.2,4.2,5.7
2025-10-09 00:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-09 20:00:00,185095,Oliver (NLCEP),9.2,148,1.6,0.7,1.15
2025-10-09 17:00:00,185095,Oliver (NLCEP),9.2,148,2.3,1.0,1.65
2025-10-09 02:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-08 15:00:00,185095,Oliver (NLCEP),9.2,148,0.4,0.0,0.2
2025-10-08 02:00:00,185095,Oliver (NLCEP),9.2,148,2.9,1.8,2.35
2025-10-08 12:00:00,185095,Oliver (NLCEP),9.2,148,1.3,0.5,0.9
2025-10-11 07:00:00,185095,Oliver (NLCEP),9.2,148,1.0,0.2,0.6
2025-10-11 03:00:00,185095,Oliver (NLCEP),9.2,148,11.8,7.5,9.65
2025-10-11 17:00:00,185095,Oliver (NLCEP),9.2,148,0.8,0.0,0.4
2025-10-11 08:00:00,185095,Oliver (NLCEP),9.2,148,0.8,0.2,0.5
2025-10-11 02:00:00,185095,Oliver (NLCEP),9.2,148,8.8,5.5,7.15
2025-10-11 14:00:00,185095,Oliver (NLCEP),9.2,148,1.1,0.3,0.7
2025-10-11 04:00:00,185095,Oliver (NLCEP),9.2,148,15.8,10.4,13.1
2025-10-11 11:00:00,185095,Oliver (NLCEP),9.2,148,1.1,0.3,0.7
2025-10-11 18:00:00,185095,Oliver (NLCEP),9.2,148,0.8,0.1,0.45
2025-10-14 09:00:00,185095,Oliver (NLCEP),9.2,148,37.8,27.3,32.55
2025-10-14 12:00:00,185095,Oliver (NLCEP),9.2,148,21.9,13.2,17.55
2025-10-14 08:00:00,185095,Oliver (NLCEP),9.2,148,35.3,25.0,30.15
2025-10-14 18:00:00,185095,Oliver (NLCEP),9.2,148,22.0,13.7,17.85
2025-10-14 14:00:00,185095,Oliver (NLCEP),9.2,148,25.5,15.4,20.45
2025-10-13 01:00:00,185095,Oliver (NLCEP),9.2,148,13.2,8.5,10.85
2025-10-13 14:00:00,185095,Oliver (NLCEP),9.2,148,19.7,13.0,16.35
2025-10-13 07:00:00,185095,Oliver (NLCEP),9.2,148,10.7,7.0,8.85
2025-10-13 08:00:00,185095,Oliver (NLCEP),9.2,148,10.8,6.7,8.75
2025-10-13 15:00:00,185095,Oliver (NLCEP),9.2,148,13.8,8.5,11.15
2025-10-13 11:00:00,185095,Oliver (NLCEP),9.2,148,12.9,8.2,10.55
2025-10-13 19:00:00,185095,Oliver (NLCEP),9.2,148,6.3,3.7,5.0
2025-10-13 23:00:00,185095,Oliver (NLCEP),9.2,148,12.3,7.7,10.0
2025-10-13 21:00:00,185095,Oliver (NLCEP),9.2,148,10.2,6.2,8.2
2025-10-10 09:00:00,185095,Oliver (NLCEP),9.2,148,4.4,2.6,3.5
2025-10-10 08:00:00,185095,Oliver (NLCEP),9.2,148,3.7,2.0,2.85
2025-10-06 12:00:00,185095,Oliver (NLCEP),9.2,148,6.0,3.5,4.75
2025-10-06 23:00:00,185095,Oliver (NLCEP),9.2,148,4.4,1.8,3.1
2025-10-06 06:00:00,185095,Oliver (NLCEP),9.2,148,4.7,2.7,3.7
2025-10-06 21:00:00,185095,Oliver (NLCEP),9.2,148,5.4,2.3,3.85
2025-10-06 10:00:00,185095,Oliver (NLCEP),9.2,148,5.8,3.2,4.5
2025-10-06 05:00:00,185095,Oliver (NLCEP),9.2,148,4.6,2.7,3.65
2025-10-06 08:00:00,185095,Oliver (NLCEP),9.2,148,5.0,3.0,4.0
2025-10-06 07:00:00,185095,Oliver (NLCEP),9.2,148,4.9,2.9,3.9
2025-10-06 16:00:00,185095,Oliver (NLCEP),9.2,148,3.9,1.4,2.65
2025-10-06 22:00:00,185095,Oliver (NLCEP),9.2,148,5.3,2.3,3.8
2025-10-06 04:00:00,185095,Oliver (NLCEP),9.2,148,4.5,2.5,3.5
2025-10-16 03:00:00,185095,Oliver (NLCEP),9.2,148,2.6,1.1,1.85
2025-10-16 19:00:00,185095,Oliver (NLCEP),9.2,148,2.6,1.4,2.0
2025-10-16 21:00:00,185095,Oliver (NLCEP),9.2,148,1.3,0.6,0.95
2025-10-16 12:00:00,185095,Oliver (NLCEP),9.2,148,4.2,2.1,3.15
2025-10-16 07:00:00,185095,Oliver (NLCEP),9.2,148,1.4,0.4,0.9
2025-10-16 02:00:00,185095,Oliver (NLCEP),9.2,148,4.6,2.4,3.5
2025-10-16 14:00:00,185095,Oliver (NLCEP),9.2,148,3.7,2.0,2.85
2025-10-17 03:00:00,185095,Oliver (NLCEP),9.2,148,2.7,1.3,2.0
2025-10-17 10:00:00,185095,Oliver (NLCEP),9.2,148,2.7,1.3,2.0
2025-10-17 06:00:00,185095,Oliver (NLCEP),9.2,148,0.9,0.3,0.6
2025-10-17 21:00:00,185095,Oliver (NLCEP),9.2,148,2.0,0.8,1.4
2025-10-17 19:00:00,185095,Oliver (NLCEP),9.2,148,1.5,0.8,1.15
2025-10-28 09:00:00,185095,Oliver (NLCEP),9.2,148,8.1,5.0,6.55
2025-10-28 19:00:00,185095,Oliver (NLCEP),9.2,148,7.6,4.6,6.1
2025-10-28 22:00:00,185095,Oliver (NLCEP),9.2,148,9.1,5.1,7.1
2025-10-28 13:00:00,185095,Oliver (NLCEP),9.2,148,11.3,7.1,9.2
2025-10-28 05:00:00,185095,Oliver (NLCEP),9.2,148,4.1,2.2,3.15
2025-10-15 00:00:00,185095,Oliver (NLCEP),9.2,148,0.5,0.1,0.3
2025-10-15 06:00:00,185095,Oliver (NLCEP),9.2,148,0.4,0.0,0.2
2025-10-15 12:00:00,185095,Oliver (NLCEP),9.2,148,4.5,2.3,3.4
2025-10-15 22:00:00,185095,Oliver (NLCEP),9.2,148,10.8,6.4,8.6
2025-10-15 05:00:00,185095,Oliver (NLCEP),9.2,148,0.3,0.0,0.15
2025-10-15 16:00:00,185095,Oliver (NLCEP),9.2,148,18.7,11.6,15.15
2025-10-15 23:00:00,185095,Oliver (NLCEP),9.2,148,9.3,5.5,7.4
2025-10-18 03:00:00,185095,Oliver (NLCEP),9.2,148,2.1,0.9,1.5
2025-10-18 01:00:00,185095,Oliver (NLCEP),9.2,148,2.3,1.1,1.7
2025-10-18 23:00:00,185095,Oliver (NLCEP),9.2,148,32.7,21.2,26.95
2025-10-18 05:00:00,185095,Oliver (NLCEP),9.2,148,2.5,1.2,1.85
2025-10-18 13:00:00,185095,Oliver (NLCEP),9.2,148,18.2,11.5,14.85
2025-10-18 20:00:00,185095,Oliver (NLCEP),9.2,148,27.1,17.1,22.1
2025-10-18 15:00:00,185095,Oliver (NLCEP),9.2,148,20.1,12.1,16.1
2025-10-19 11:00:00,185095,Oliver (NLCEP),9.2,148,6.4,3.7,5.05
2025-10-19 01:00:00,185095,Oliver (NLCEP),9.2,148,10.9,6.1,8.5
2025-10-19 07:00:00,185095,Oliver (NLCEP),9.2,148,6.3,3.5,4.9
2025-10-19 04:00:00,185095,Oliver (NLCEP),9.2,148,7.1,3.7,5.4
2025-10-21 23:00:00,185095,Oliver (NLCEP),9.2,148,2.1,1.0,1.55
2025-10-21 02:00:00,185095,Oliver (NLCEP),9.2,148,0.9,0.3,0.6
2025-10-21 13:00:00,185095,Oliver (NLCEP),9.2,148,3.2,1.6,2.4
2025-10-21 20:00:00,185095,Oliver (NLCEP),9.2,148,1.1,0.3,0.7
2025-10-21 08:00:00,185095,Oliver (NLCEP),9.2,148,2.8,1.4,2.1
2025-10-21 00:00:00,185095,Oliver (NLCEP),9.2,148,1.7,0.8,1.25
2025-10-21 01:00:00,185095,Oliver (NLCEP),9.2,148,1.3,0.5,0.9
2025-10-22 01:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-22 22:00:00,185095,Oliver (NLCEP),9.2,148,0.9,0.4,0.65
2025-10-22 08:00:00,185095,Oliver (NLCEP),9.2,148,0.1,0.0,0.05
2025-10-22 02:00:00,185095,Oliver (NLCEP),9.2,148,0.2,0.0,0.1
2025-10-22 11:00:00,185095,Oliver (NLCEP),9.2,148,0.3,0.0,0.15
2025-10-23 11:00:00,185095,Oliver (NLCEP),9.2,148,3.3,1.7,2.5
2025-10-23 17:00:00,185095,Oliver (NLCEP),9.2,148,2.1,0.9,1.5
